scoreName,instrumentName,pageName,pageNo,barName,barNo,timeSigNum,timeSigDenom,tempoBpm,tempoBeatValue,beatNo,startTimeMillis,durationTimeMillis,endTimeMillis,startBaseBeatUnits,durationBeatUnits,endBaseBeatUnits,xStartPxl,xEndPxl,yStartPxl,yEndPxl,isUpbeat,resource,unitBeatNo
Vexilla,Clarinet,page23,23,bar137,137,4,4,120,4,393,263300,500,263800,806,2,808,31,68,100,100,1,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,806
Vexilla,Clarinet,page23,23,bar138,138,4,4,120,4,394,263800,500,264300,808,2,810,68,100,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,808
Vexilla,Clarinet,page23,23,bar138,138,4,4,120,4,395,264300,500,264800,810,2,812,100,132,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,810
Vexilla,Clarinet,page23,23,bar138,138,4,4,120,4,396,264800,500,265300,812,2,814,132,164,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,812
Vexilla,Clarinet,page23,23,bar138,138,4,4,120,4,397,265300,500,265800,814,2,816,164,201,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,814
Vexilla,Clarinet,page23,23,bar139,139,4,4,120,4,398,265800,500,266300,816,2,818,201,233,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,816
Vexilla,Clarinet,page23,23,bar139,139,4,4,120,4,399,266300,500,266800,818,2,820,233,265,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,818
Vexilla,Clarinet,page23,23,bar139,139,4,4,120,4,400,266800,500,267300,820,2,822,265,297,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,820
Vexilla,Clarinet,page23,23,bar139,139,4,4,120,4,401,267300,500,267800,822,2,824,297,334,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,822
Vexilla,Clarinet,page23,23,bar140,140,4,4,120,4,402,267800,500,268300,824,2,826,334,366,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,824
Vexilla,Clarinet,page23,23,bar140,140,4,4,120,4,403,268300,500,268800,826,2,828,366,398,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,826
Vexilla,Clarinet,page23,23,bar140,140,4,4,120,4,404,268800,500,269300,828,2,830,398,430,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,828
Vexilla,Clarinet,page23,23,bar140,140,4,4,120,4,405,269300,500,269800,830,2,832,430,467,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,830
Vexilla,Clarinet,page23,23,bar141,141,4,4,120,4,406,269800,500,270300,832,2,834,467,499,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,832
Vexilla,Clarinet,page23,23,bar141,141,4,4,120,4,407,270300,500,270800,834,2,836,499,531,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,834
Vexilla,Clarinet,page23,23,bar141,141,4,4,120,4,408,270800,500,271300,836,2,838,531,563,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,836
Vexilla,Clarinet,page23,23,bar141,141,4,4,120,4,409,271300,500,271800,838,2,840,563,600,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,838
Vexilla,Clarinet,page23,23,bar142,142,4,4,120,4,410,271800,500,272300,840,2,842,600,632,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,840
Vexilla,Clarinet,page23,23,bar142,142,4,4,120,4,411,272300,500,272800,842,2,844,632,664,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,842
Vexilla,Clarinet,page23,23,bar142,142,4,4,120,4,412,272800,500,273300,844,2,846,664,696,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,844
Vexilla,Clarinet,page23,23,bar142,142,4,4,120,4,413,273300,500,273800,846,2,848,696,728,100,100,0,/Volumes/DataDrive/Music/phd/scores/flags/export/final/rsrc/Vexilla_Clarinet_page23,846
