scoreName,instrumentName,pageName,pageNo,barName,barNo,timeSigNum,timeSigDenom,tempoBpm,tempoBeatValue,beatNo,startTimeMillis,durationTimeMillis,endTimeMillis,startBaseBeatUnits,durationBeatUnits,endBaseBeatUnits,xStartPxl,xEndPxl,yStartPxl,yEndPxl,isUpbeat,fileName,unitBeatNo
Ukodus,Piano,page11,11,bar46,46,3,4,120,4,198,129100,500,129600,397,2,399,32,69,100,100,1,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page11,397
Ukodus,Piano,page11,11,bar47,47,3,4,120,4,199,129600,500,130100,399,2,401,69,101,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page11,399
Ukodus,Piano,page11,11,bar47,47,3,4,120,4,200,130100,500,130600,401,2,403,101,133,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page11,401
Ukodus,Piano,page11,11,bar47,47,3,4,120,4,201,130600,500,131100,403,2,405,133,170,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page11,403
Ukodus,Piano,page11,11,bar48,48,3,4,120,4,202,131100,500,131600,405,2,407,170,202,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page11,405
Ukodus,Piano,page11,11,bar48,48,3,4,120,4,203,131600,500,132100,407,2,409,202,234,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page11,407
Ukodus,Piano,page11,11,bar48,48,3,4,120,4,204,132100,500,132600,409,2,411,234,271,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page11,409
Ukodus,Piano,page11,11,bar49,49,3,4,120,4,205,132600,500,133100,411,2,413,271,303,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page11,411
Ukodus,Piano,page11,11,bar49,49,3,4,120,4,206,133100,500,133600,413,2,415,303,335,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page11,413
Ukodus,Piano,page11,11,bar49,49,3,4,120,4,207,133600,500,134100,415,2,417,335,372,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page11,415
Ukodus,Piano,page11,11,bar50,50,3,4,120,4,208,134100,500,134600,417,2,419,372,404,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page11,417
Ukodus,Piano,page11,11,bar50,50,3,4,120,4,209,134600,500,135100,419,2,421,404,436,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page11,419
Ukodus,Piano,page11,11,bar50,50,3,4,120,4,210,135100,500,135600,421,2,423,436,473,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page11,421
Ukodus,Piano,page11,11,bar51,51,3,4,120,4,211,135600,500,136100,423,2,425,473,505,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page11,423
Ukodus,Piano,page11,11,bar51,51,3,4,120,4,212,136100,500,136600,425,2,427,505,537,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page11,425
Ukodus,Piano,page11,11,bar51,51,3,4,120,4,213,136600,500,137100,427,2,429,537,574,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page11,427
Ukodus,Piano,page11,11,bar52,52,3,4,120,4,214,137100,500,137600,429,2,431,574,606,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page11,429
Ukodus,Piano,page11,11,bar52,52,3,4,120,4,215,137600,500,138100,431,2,433,606,638,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page11,431
Ukodus,Piano,page11,11,bar52,52,3,4,120,4,216,138100,500,138600,433,2,435,638,670,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page11,433
