scoreName,instrumentName,pageName,pageNo,barName,barNo,timeSigNum,timeSigDenom,tempoBpm,tempoBeatValue,beatNo,startTimeMillis,durationTimeMillis,endTimeMillis,startBaseBeatUnits,durationBeatUnits,endBaseBeatUnits,xStartPxl,xEndPxl,yStartPxl,yEndPxl,isUpbeat,fileName,unitBeatNo
Ukodus,Piano,page7,7,bar25,25,4,4,80,4,120,74850,750,75600,241,2,243,32,69,100,100,1,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,241
Ukodus,Piano,page7,7,bar26,26,4,4,80,4,121,75600,750,76350,243,2,245,69,101,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,243
Ukodus,Piano,page7,7,bar26,26,4,4,80,4,122,76350,750,77100,245,2,247,101,133,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,245
Ukodus,Piano,page7,7,bar26,26,4,4,80,4,123,77100,750,77850,247,2,249,133,165,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,247
Ukodus,Piano,page7,7,bar26,26,4,4,80,4,124,77850,750,78600,249,2,251,165,202,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,249
Ukodus,Piano,page7,7,bar27,27,4,4,80,4,125,78600,750,79350,251,2,253,202,234,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,251
Ukodus,Piano,page7,7,bar27,27,4,4,80,4,126,79350,750,80100,253,2,255,234,266,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,253
Ukodus,Piano,page7,7,bar27,27,4,4,80,4,127,80100,750,80850,255,2,257,266,298,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,255
Ukodus,Piano,page7,7,bar27,27,4,4,80,4,128,80850,750,81600,257,2,259,298,335,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,257
Ukodus,Piano,page7,7,bar28,28,4,4,80,4,129,81600,750,82350,259,2,261,335,367,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,259
Ukodus,Piano,page7,7,bar28,28,4,4,80,4,130,82350,750,83100,261,2,263,367,399,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,261
Ukodus,Piano,page7,7,bar28,28,4,4,80,4,131,83100,750,83850,263,2,265,399,431,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,263
Ukodus,Piano,page7,7,bar28,28,4,4,80,4,132,83850,750,84600,265,2,267,431,468,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,265
Ukodus,Piano,page7,7,bar29,29,4,4,80,4,133,84600,750,85350,267,2,269,468,500,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,267
Ukodus,Piano,page7,7,bar29,29,4,4,80,4,134,85350,750,86100,269,2,271,500,532,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,269
Ukodus,Piano,page7,7,bar29,29,4,4,80,4,135,86100,750,86850,271,2,273,532,564,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,271
Ukodus,Piano,page7,7,bar29,29,4,4,80,4,136,86850,750,87600,273,2,275,564,601,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,273
Ukodus,Piano,page7,7,bar30,30,4,4,80,4,137,87600,750,88350,275,2,277,601,633,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,275
Ukodus,Piano,page7,7,bar30,30,4,4,80,4,138,88350,750,89100,277,2,279,633,665,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,277
Ukodus,Piano,page7,7,bar30,30,4,4,80,4,139,89100,750,89850,279,2,281,665,697,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,279
Ukodus,Piano,page7,7,bar30,30,4,4,80,4,140,89850,750,90600,281,2,283,697,729,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Piano_page7,281
