scoreName,instrumentName,pageName,pageNo,barName,barNo,timeSigNum,timeSigDenom,tempoBpm,tempoBeatValue,beatNo,startTimeMillis,durationTimeMillis,endTimeMillis,startBaseBeatUnits,durationBeatUnits,endBaseBeatUnits,xStartPxl,xEndPxl,yStartPxl,yEndPxl,isUpbeat,fileName,unitBeatNo
Ukodus,Clarinet,page5,5,bar16,16,5,4,100,4,80,48000,600,48600,161,2,163,32,68,100,100,1,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,161
Ukodus,Clarinet,page5,5,bar17,17,5,4,100,4,81,48600,600,49200,163,2,165,68,100,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,163
Ukodus,Clarinet,page5,5,bar17,17,5,4,100,4,82,49200,600,49800,165,2,167,100,132,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,165
Ukodus,Clarinet,page5,5,bar17,17,5,4,100,4,83,49800,600,50400,167,2,169,132,164,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,167
Ukodus,Clarinet,page5,5,bar17,17,5,4,100,4,84,50400,600,51000,169,2,171,164,196,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,169
Ukodus,Clarinet,page5,5,bar17,17,5,4,100,4,85,51000,600,51600,171,2,173,196,233,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,171
Ukodus,Clarinet,page5,5,bar18,18,5,4,100,4,86,51600,600,52200,173,2,175,233,265,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,173
Ukodus,Clarinet,page5,5,bar18,18,5,4,100,4,87,52200,600,52800,175,2,177,265,297,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,175
Ukodus,Clarinet,page5,5,bar18,18,5,4,100,4,88,52800,600,53400,177,2,179,297,329,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,177
Ukodus,Clarinet,page5,5,bar18,18,5,4,100,4,89,53400,600,54000,179,2,181,329,361,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,179
Ukodus,Clarinet,page5,5,bar18,18,5,4,100,4,90,54000,600,54600,181,2,183,361,398,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,181
Ukodus,Clarinet,page5,5,bar19,19,5,4,100,4,91,54600,600,55200,183,2,185,398,430,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,183
Ukodus,Clarinet,page5,5,bar19,19,5,4,100,4,92,55200,600,55800,185,2,187,430,462,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,185
Ukodus,Clarinet,page5,5,bar19,19,5,4,100,4,93,55800,600,56400,187,2,189,462,494,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,187
Ukodus,Clarinet,page5,5,bar19,19,5,4,100,4,94,56400,600,57000,189,2,191,494,526,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,189
Ukodus,Clarinet,page5,5,bar19,19,5,4,100,4,95,57000,600,57600,191,2,193,526,563,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,191
Ukodus,Clarinet,page5,5,bar20,20,5,4,100,4,96,57600,600,58200,193,2,195,563,595,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,193
Ukodus,Clarinet,page5,5,bar20,20,5,4,100,4,97,58200,600,58800,195,2,197,595,627,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,195
Ukodus,Clarinet,page5,5,bar20,20,5,4,100,4,98,58800,600,59400,197,2,199,627,659,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,197
Ukodus,Clarinet,page5,5,bar20,20,5,4,100,4,99,59400,600,60000,199,2,201,659,691,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,199
Ukodus,Clarinet,page5,5,bar20,20,5,4,100,4,100,60000,600,60600,201,2,203,691,723,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page5,201
