scoreName,instrumentName,pageName,pageNo,barName,barNo,timeSigNum,timeSigDenom,tempoBpm,tempoBeatValue,beatNo,startTimeMillis,durationTimeMillis,endTimeMillis,startBaseBeatUnits,durationBeatUnits,endBaseBeatUnits,xStartPxl,xEndPxl,yStartPxl,yEndPxl,isUpbeat,fileName,unitBeatNo
Ukodus,Clarinet,page14,14,bar64,64,3,4,120,4,252,156100,500,156600,505,2,507,32,68,100,100,1,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page14,505
Ukodus,Clarinet,page14,14,bar65,65,3,4,120,4,253,156600,500,157100,507,2,509,68,100,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page14,507
Ukodus,Clarinet,page14,14,bar65,65,3,4,120,4,254,157100,500,157600,509,2,511,100,132,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page14,509
Ukodus,Clarinet,page14,14,bar65,65,3,4,120,4,255,157600,500,158100,511,2,513,132,169,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page14,511
Ukodus,Clarinet,page14,14,bar66,66,3,4,120,4,256,158100,500,158600,513,2,515,169,201,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page14,513
Ukodus,Clarinet,page14,14,bar66,66,3,4,120,4,257,158600,500,159100,515,2,517,201,233,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page14,515
Ukodus,Clarinet,page14,14,bar66,66,3,4,120,4,258,159100,500,159600,517,2,519,233,270,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page14,517
Ukodus,Clarinet,page14,14,bar67,67,3,4,120,4,259,159600,500,160100,519,2,521,270,302,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page14,519
Ukodus,Clarinet,page14,14,bar67,67,3,4,120,4,260,160100,500,160600,521,2,523,302,334,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page14,521
Ukodus,Clarinet,page14,14,bar67,67,3,4,120,4,261,160600,500,161100,523,2,525,334,371,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page14,523
Ukodus,Clarinet,page14,14,bar68,68,3,4,120,4,262,161100,500,161600,525,2,527,371,403,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page14,525
Ukodus,Clarinet,page14,14,bar68,68,3,4,120,4,263,161600,500,162100,527,2,529,403,435,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page14,527
Ukodus,Clarinet,page14,14,bar68,68,3,4,120,4,264,162100,500,162600,529,2,531,435,472,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page14,529
Ukodus,Clarinet,page14,14,bar69,69,3,4,120,4,265,162600,500,163100,531,2,533,472,504,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page14,531
Ukodus,Clarinet,page14,14,bar69,69,3,4,120,4,266,163100,500,163600,533,2,535,504,536,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page14,533
Ukodus,Clarinet,page14,14,bar69,69,3,4,120,4,267,163600,500,164100,535,2,537,536,573,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page14,535
Ukodus,Clarinet,page14,14,bar70,70,3,4,120,4,268,164100,500,164600,537,2,539,573,605,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page14,537
Ukodus,Clarinet,page14,14,bar70,70,3,4,120,4,269,164600,500,165100,539,2,541,605,637,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page14,539
Ukodus,Clarinet,page14,14,bar70,70,3,4,120,4,270,165100,500,165600,541,2,543,637,669,100,100,0,/Volumes/DataDrive/Music/phd/scores/mcme/export/rsrc/Ukodus_Clarinet_page14,541
